,index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,0,2000-05-09,00:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
1,1,2000-05-09,01:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
2,2,2000-05-09,02:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
3,3,2000-05-09,03:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
4,4,2000-05-09,04:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
5,5,2000-05-09,05:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
6,6,2000-05-09,06:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
7,7,2000-05-09,07:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
8,8,2000-05-09,08:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
9,9,2000-05-09,09:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
10,10,2000-05-09,10:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
11,11,2000-05-09,11:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
12,12,2000-05-09,12:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
13,13,2000-05-09,13:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
14,14,2000-05-09,14:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
15,15,2000-05-09,15:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
16,16,2000-05-09,16:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
17,17,2000-05-09,17:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
18,18,2000-05-09,18:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
19,19,2000-05-09,19:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
20,20,2000-05-09,20:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
21,21,2000-05-09,21:00,0.0,1002.6,1002.8,1002.6,386,29.4,23.1,29.8,29.4,23.3,22.6,69,65,69,96,2.9,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
22,22,2000-05-09,22:00,0.0,1002.8,1002.8,1002.5,184,26.9,24.1,29.5,26.9,24.3,22.8,85,68,84,184,1.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
23,23,2000-05-09,23:00,0.0,1003.8,1003.8,1002.8,-9999,25.5,23.9,27.3,25.5,24.1,23.1,91,78,91,300,1.5,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
24,24,2000-05-10,00:00,0.0,1004.6,1004.6,1003.9,-9999,25.0,23.9,25.5,24.9,24.1,23.7,94,91,93,3,0.8,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
25,25,2000-05-10,01:00,0.0,1005.5,1005.5,1004.6,-9999,24.7,23.5,25.0,24.4,23.9,23.5,95,92,93,170,1.1,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
26,26,2000-05-10,02:00,0.0,1006.0,1006.0,1005.5,-9999,24.8,23.9,25.0,24.5,24.1,23.5,95,93,95,182,0.3,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
27,27,2000-05-10,03:00,0.0,1006.3,1006.3,1006.0,-9999,24.5,23.9,24.8,24.5,24.4,23.7,97,95,96,162,1.7,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
28,28,2000-05-10,04:00,0.0,1006.0,1006.4,1006.0,-9999,24.6,24.1,24.8,24.4,24.2,23.8,97,96,97,340,0.5,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
29,29,2000-05-10,05:00,0.0,1005.5,1006.1,1005.5,-9999,24.3,23.7,24.7,24.3,24.2,23.7,97,96,97,343,0.3,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
30,30,2000-05-10,06:00,0.0,1005.2,1005.5,1005.2,-9999,24.6,24.2,24.6,24.1,24.2,23.5,98,97,98,274,0.5,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
31,31,2000-05-10,07:00,0.0,1005.0,1005.2,1004.9,-9999,24.5,24.0,24.8,24.5,24.4,24.0,98,96,97,330,0.4,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
32,32,2000-05-10,08:00,0.0,1005.4,1005.4,1005.0,-9999,24.3,23.9,24.6,24.2,24.2,23.7,98,97,98,335,0.3,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
33,33,2000-05-10,09:00,0.0,1005.5,1005.5,1005.3,-9999,24.1,23.7,24.4,24.1,24.0,23.7,98,98,98,325,0.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
34,34,2000-05-10,10:00,0.0,1006.3,1006.3,1005.5,-9999,23.9,23.5,24.2,23.8,23.9,23.4,98,97,98,319,1.4,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
35,35,2000-05-10,11:00,0.0,1006.8,1006.8,1006.3,207,25.2,24.5,25.2,23.9,24.5,23.5,98,96,96,270,1.0,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
36,36,2000-05-10,12:00,0.0,1007.7,1007.7,1006.8,745,27.1,25.2,27.4,25.2,25.2,24.5,96,85,89,204,1.1,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
37,37,2000-05-10,13:00,0.0,1008.3,1008.3,1007.8,916,28.1,23.8,28.1,26.9,25.6,23.8,91,78,78,64,1.5,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
38,38,2000-05-10,14:00,0.0,1008.1,1008.3,1008.1,2176,30.1,23.8,30.2,28.1,24.7,23.5,80,69,69,114,2.5,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
39,39,2000-05-10,15:00,0.0,1007.9,1008.1,1007.9,2738,29.8,23.2,30.8,29.7,24.7,22.7,72,64,68,103,4.1,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
40,40,2000-05-10,16:00,0.0,1006.3,1007.8,1006.3,2976,31.0,23.3,31.4,29.5,23.7,21.8,70,58,64,104,3.8,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
41,41,2000-05-10,17:00,0.0,1005.0,1006.3,1005.0,3179,31.6,22.7,32.1,31.0,24.2,22.5,66,58,59,132,3.8,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
42,42,2000-05-10,18:00,0.0,1003.8,1005.0,1003.8,2969,31.8,24.0,32.2,31.1,24.2,22.5,64,58,63,136,3.8,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
43,43,2000-05-10,19:00,0.0,1002.9,1003.8,1002.9,1990,29.6,23.5,32.2,29.6,24.2,22.8,70,58,70,202,4.6,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
44,44,2000-05-10,20:00,0.0,1002.6,1002.9,1002.6,859,28.5,23.9,31.0,28.5,24.3,23.1,76,65,76,153,5.9,2.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
45,45,2000-05-10,21:00,0.0,1002.7,1002.7,1002.4,333,28.1,23.2,28.4,27.9,25.4,22.9,85,74,74,95,3.2,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
46,46,2000-05-10,22:00,0.0,1003.8,1003.8,1002.7,84,28.0,23.0,28.3,27.5,23.8,22.8,80,73,74,25,2.2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
47,47,2000-05-10,23:00,0.0,1004.6,1005.0,1003.8,-9999,25.0,21.9,28.3,25.0,23.9,21.5,83,73,83,201,10.2,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
48,48,2000-05-11,00:00,0.0,1005.4,1005.4,1004.4,-9999,24.7,22.3,25.3,24.7,22.9,21.9,88,82,86,251,3.0,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
49,49,2000-05-11,01:00,0.0,1006.2,1006.2,1005.5,-9999,25.1,23.1,25.3,24.7,23.2,22.2,89,86,89,316,2.3,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
50,50,2000-05-11,02:00,0.0,1007.5,1007.5,1006.2,-9999,25.0,23.5,25.3,24.5,23.8,23.0,93,89,91,183,6.8,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
51,51,2000-05-11,03:00,0.6,1007.1,1007.6,1007.1,-9999,24.0,23.2,24.9,24.0,23.4,22.9,96,91,95,157,6.3,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
52,52,2000-05-11,04:00,0.0,1006.3,1007.0,1006.3,-9999,24.1,23.4,24.4,24.0,23.7,23.2,96,94,96,160,1.9,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
53,53,2000-05-11,05:00,0.0,1006.0,1006.3,1006.0,-9999,24.2,23.7,24.2,23.9,23.7,23.3,98,96,97,157,2.0,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
54,54,2000-05-11,06:00,0.0,1005.1,1006.0,1005.1,-9999,24.4,23.6,24.4,24.2,23.7,23.5,97,95,95,194,2.5,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
55,55,2000-05-11,07:00,1.0,1004.9,1005.1,1004.7,-9999,24.3,23.7,24.6,24.2,23.8,23.5,97,95,97,245,1.9,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
56,56,2000-05-11,08:00,0.0,1004.9,1004.9,1004.8,-9999,24.4,23.7,24.6,24.2,23.8,23.7,97,95,96,227,2.4,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
57,57,2000-05-11,09:00,0.0,1005.2,1005.2,1004.7,-9999,24.2,23.6,24.4,24.2,23.7,23.5,97,96,96,194,3.4,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
58,58,2000-05-11,10:00,0.0,1005.8,1005.8,1005.2,-9999,24.0,23.5,24.3,24.0,23.6,23.5,97,96,97,145,55.0,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
59,59,2000-05-11,11:00,0.0,1006.4,1006.4,1005.8,293,25.5,24.1,25.5,24.0,24.5,23.5,97,92,92,203,1.8,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
60,60,2000-05-11,12:00,0.0,1007.2,1007.2,1006.4,884,26.2,23.8,26.6,25.5,24.7,23.6,92,85,86,180,2.3,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
61,61,2000-05-11,13:00,0.0,1007.5,1007.6,1007.2,1213,27.4,24.6,27.4,26.2,24.8,23.5,89,81,85,133,3.6,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
62,62,2000-05-11,14:00,0.0,1007.3,1007.6,1007.3,2437,28.7,23.9,28.7,27.2,24.9,23.6,85,74,75,85,3.2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
63,63,2000-05-11,15:00,0.0,1006.8,1007.3,1006.8,2715,29.9,24.9,29.9,28.3,24.9,23.2,79,70,74,135,3.5,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
64,64,2000-05-11,16:00,0.0,1005.7,1006.5,1005.7,2251,30.3,24.9,30.4,29.7,24.9,23.2,73,66,73,140,3.8,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
65,65,2000-05-11,17:00,0.0,1004.3,1005.7,1004.3,3244,30.6,23.9,30.8,30.0,24.7,23.2,71,65,67,107,3.5,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
66,66,2000-05-11,18:00,0.0,1002.8,1004.3,1002.8,2761,30.7,23.0,31.3,30.4,24.5,23.0,70,63,63,121,3.8,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
67,67,2000-05-11,19:00,0.0,1002.2,1002.8,1002.2,2139,30.8,23.2,31.2,30.6,24.3,22.8,68,62,64,86,3.3,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
68,68,2000-05-11,20:00,0.0,1001.9,1002.2,1001.8,1556,31.2,22.8,31.2,30.4,23.6,22.2,66,60,61,94,3.2,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
69,69,2000-05-11,21:00,0.0,1001.9,1002.0,1001.7,836,30.1,23.2,31.2,30.1,23.4,22.7,66,61,66,75,3.3,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
70,70,2000-05-11,22:00,0.0,1002.2,1002.3,1001.9,138,28.7,24.1,30.1,28.7,24.1,23.0,76,66,76,40,2.4,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
71,71,2000-05-11,23:00,0.0,1003.0,1003.0,1002.3,-9999,26.5,24.4,28.5,26.4,24.5,23.5,88,74,88,338,1.5,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
72,72,2000-05-12,00:00,0.0,1003.8,1003.8,1003.0,-9999,26.0,24.2,26.5,25.8,24.5,24.2,91,88,90,338,1.2,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
73,73,2000-05-12,01:00,0.0,1004.2,1004.2,1003.7,-9999,25.9,24.1,26.9,25.9,24.4,24.0,90,85,90,355,1.3,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
74,74,2000-05-12,02:00,0.0,1004.5,1004.6,1004.3,-9999,25.6,23.9,25.9,25.0,24.3,23.9,94,90,90,329,1.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
75,75,2000-05-12,03:00,0.0,1004.6,1004.7,1004.5,-9999,26.1,23.6,26.1,25.1,24.1,23.5,94,86,86,332,2.0,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
76,76,2000-05-12,04:00,0.0,1004.7,1004.8,1004.6,-9999,25.6,23.6,26.2,25.5,23.6,23.2,89,84,89,333,4.2,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
77,77,2000-05-12,05:00,0.0,1004.4,1004.7,1004.4,-9999,25.4,23.3,25.6,25.4,23.6,23.3,89,88,88,330,3.1,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
78,78,2000-05-12,06:00,0.0,1003.7,1004.4,1003.7,-9999,25.4,23.3,25.5,25.4,23.4,23.2,88,87,88,322,3.5,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
79,79,2000-05-12,07:00,0.0,1003.3,1003.7,1003.2,-9999,25.0,23.4,25.4,25.0,23.4,23.3,91,88,90,323,3.7,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
80,80,2000-05-12,08:00,0.0,1003.1,1003.3,1002.9,-9999,24.7,23.4,25.0,24.7,23.4,23.3,92,90,92,310,3.9,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
81,81,2000-05-12,09:00,0.0,1003.9,1003.9,1003.1,-9999,24.4,23.5,24.7,24.4,23.5,23.4,94,92,94,297,4.0,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
82,82,2000-05-12,10:00,0.0,1004.1,1004.2,1003.8,-9999,24.3,23.4,24.6,24.2,23.5,23.4,95,94,95,309,5.8,2.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
83,83,2000-05-12,11:00,0.0,1004.9,1004.9,1004.0,94,24.5,23.5,24.5,24.2,23.5,23.4,95,94,94,298,6.1,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
84,84,2000-05-12,12:00,0.0,1005.8,1005.8,1004.9,342,25.1,23.7,25.1,24.5,23.8,23.5,95,91,91,291,5.9,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
85,85,2000-05-12,13:00,0.0,1006.4,1006.4,1005.8,451,25.3,23.5,25.6,25.1,23.8,23.5,91,89,90,293,4.6,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
86,86,2000-05-12,14:00,0.0,1006.2,1006.5,1006.2,730,26.1,23.5,26.5,25.3,23.9,23.4,90,84,85,285,4.5,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
87,87,2000-05-12,15:00,0.0,1006.1,1006.2,1006.0,460,26.2,23.7,26.3,26.0,23.9,23.4,88,85,86,304,4.5,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
88,88,2000-05-12,16:00,1.6,1005.4,1006.1,1005.4,214,25.4,24.2,26.2,25.4,24.4,23.7,93,86,93,9,3.3,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
89,89,2000-05-12,17:00,2.4,1004.6,1005.8,1004.6,94,24.8,24.1,25.4,24.8,24.5,24.1,96,94,96,349,4.0,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
90,90,2000-05-12,18:00,0.2,1002.3,1004.7,1002.3,528,24.8,23.7,24.9,24.0,24.3,22.9,97,92,94,333,6.9,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
91,91,2000-05-12,19:00,0.0,1001.8,1002.6,1001.8,930,25.9,23.9,25.9,24.8,24.4,23.7,95,88,89,229,2.5,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
92,92,2000-05-12,20:00,0.0,1001.9,1002.1,1001.7,1054,27.4,24.2,27.4,25.9,24.2,23.6,90,82,83,315,3.0,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
93,93,2000-05-12,21:00,0.0,1002.1,1002.1,1001.3,692,26.9,24.7,27.8,26.9,24.8,23.6,88,79,88,150,2.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
94,94,2000-05-12,22:00,0.0,1002.8,1002.8,1001.9,117,25.3,24.0,26.9,25.3,24.7,24.0,93,87,92,207,2.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
95,95,2000-05-12,23:00,0.0,1003.8,1003.8,1002.8,-9999,25.5,24.2,25.5,25.2,24.2,23.8,94,91,93,29,1.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
96,96,2000-05-13,00:00,0.0,1004.2,1004.2,1003.8,-9999,25.2,24.0,25.5,24.8,24.2,24.0,96,93,93,49,2.2,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
97,97,2000-05-13,01:00,0.0,1005.2,1005.3,1004.1,-9999,24.8,24.1,25.2,24.6,24.1,23.8,96,93,96,85,1.7,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
98,98,2000-05-13,02:00,0.0,1005.6,1005.6,1005.1,-9999,24.4,23.9,25.1,24.3,24.1,23.6,97,94,97,128,1.4,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
99,99,2000-05-13,03:00,0.0,1005.2,1005.7,1005.2,-9999,25.1,24.3,25.1,24.3,24.3,23.7,97,95,95,72,2.4,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
100,100,2000-05-13,04:00,0.0,1004.5,1005.2,1004.5,-9999,24.4,23.8,25.1,24.3,24.3,23.7,97,95,97,310,1.6,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
101,101,2000-05-13,05:00,0.0,1003.8,1004.6,1003.8,-9999,24.2,23.7,24.4,24.0,23.9,23.5,98,97,97,315,1.3,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
102,102,2000-05-13,06:00,0.0,1003.6,1003.8,1003.5,-9999,24.1,23.6,24.3,24.1,23.7,23.5,97,96,97,57,1.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
103,103,2000-05-13,07:00,0.0,1003.4,1003.6,1003.4,-9999,24.1,23.4,24.2,24.1,23.6,23.4,97,95,96,62,1.5,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
104,104,2000-05-13,08:00,0.4,1003.4,1003.4,1003.3,-9999,24.3,23.6,24.4,24.1,23.9,23.4,97,96,96,23,2.3,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
105,105,2000-05-13,09:00,0.0,1003.6,1003.6,1003.4,-9999,24.1,23.0,24.3,24.1,23.7,23.0,96,94,94,24,3.0,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
106,106,2000-05-13,10:00,0.0,1004.5,1004.5,1003.6,-9999,23.5,23.1,24.1,23.2,23.1,22.8,98,94,98,33,72.9,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
107,107,2000-05-13,11:00,0.0,1005.4,1005.4,1004.5,62,23.8,22.7,24.0,23.3,23.0,22.3,98,92,94,80,2.2,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
108,108,2000-05-13,12:00,0.2,1006.4,1006.4,1005.4,604,26.4,23.3,26.4,23.8,23.8,22.8,95,83,83,30,1.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
109,109,2000-05-13,13:00,0.0,1006.7,1006.8,1006.4,1249,27.3,23.5,27.3,26.4,23.6,22.8,83,78,80,58,2.2,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
110,110,2000-05-13,14:00,0.0,1006.6,1006.8,1006.6,2339,28.7,24.4,28.9,27.4,24.5,23.3,81,74,78,113,3.7,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
111,111,2000-05-13,15:00,0.0,1006.1,1006.6,1006.1,2239,29.1,24.1,29.6,28.1,24.9,23.4,80,70,75,111,5.0,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
112,112,2000-05-13,16:00,0.0,1004.6,1006.1,1004.6,1930,29.3,24.2,29.4,28.5,24.8,23.5,78,73,74,110,4.6,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
113,113,2000-05-13,17:00,0.0,1003.7,1004.6,1003.7,1621,30.4,23.6,30.4,28.7,24.7,23.0,76,66,67,45,5.6,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
114,114,2000-05-13,18:00,0.6,1002.8,1003.7,1002.8,1282,27.9,25.2,30.6,27.4,25.8,23.3,90,66,85,146,6.4,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
115,115,2000-05-13,19:00,0.0,1002.2,1002.7,1001.9,2424,29.5,24.0,29.5,28.0,26.1,23.3,88,70,72,108,3.7,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
116,116,2000-05-13,20:00,0.6,1001.9,1002.7,1001.9,430,24.5,22.9,29.5,24.4,24.2,22.6,91,72,91,37,10.5,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
